publisher_id,name,country,founding_year,size,is_closed,continent
6276,Takeover Studios,Australia,2013,indie,False,Oceania
6277,TakuyaMiyazaki,UK,1988,indie,False,Europe
6278,Talanta Net Games,Australia,1996,indie,False,Oceania
6279,Tale of Fortune Studio,France,1986,indie,False,Europe
6280,Tale of Tales,Canada,2002,indie,False,America
6281,Talentless Person Games,Australia,2017,mid,False,Oceania
6282,Talgin Studio,Russia,2016,indie,True,Europe
6283,Talking About Media,Canada,2007,indie,False,America
6284,TalkingEEL,Russia,2007,indie,False,Europe
6285,Tall Story Games Ltd,Canada,1996,indie,False,America
6286,Tall Tale Games Ltd,USA,1991,indie,False,America
6287,TallShrimp,Japan,1992,indie,False,Asia
6288,Tamer Gölgesiz,Japan,2022,indie,False,Asia
6289,Tanagen South,UK,2009,indie,False,Europe
6290,Tank Commander Team,USA,1991,indie,False,America
6291,Tanny Tran,UK,1995,indie,False,Europe
6292,TaoJeruen,UK,1997,indie,False,Europe
6293,Taotie Industries,USA,2014,indie,True,America
6294,Taranau Aliaksei,France,2002,mid,False,Europe
6295,TarasB,France,2021,indie,False,Europe
6296,Tarba Paul Cornel,Germany,1988,indie,False,Europe
6297,Targem Games,USA,1990,mid,False,America
6298,Task Force Gaming LLC,USA,1995,indie,False,America
6299,Taskaev Iurii,UK,1989,indie,False,Europe
6300,"Tastee Beverage Studios, LLC",Germany,1991,indie,False,Europe
6301,Tasty Stewdios LLC,Poland,1983,indie,False,Europe
6302,Tate Multimedia,Canada,1991,indie,False,America
6303,TaterTLK,USA,1985,indie,False,America
6304,Taueon,Canada,1988,indie,False,America
6305,Tauron Glyph,UK,1978,indie,False,Europe
6306,Tazhel,Germany,1990,indie,True,Europe
6307,Tea Monster Games,Poland,2018,indie,False,Europe
6308,Tea-Powered Games,USA,1977,indie,False,America
6309,Team 2,USA,2021,indie,False,America
6310,Team 4U,USA,1986,indie,False,America
6311,Team B.R.O.S.,USA,1999,indie,False,America
6312,Team Carnal Instinct,Sweden,2018,indie,False,Europe
6313,Team Coconut,Canada,2020,indie,False,America
6314,Team D.F.S.C,Sweden,1999,indie,False,Europe
6315,Team DOCAAY,Sweden,1994,indie,False,Europe
6316,Team EdgeCase,UK,1997,indie,False,Europe
6317,Team Emergin,Japan,2019,indie,False,Asia
6318,Team Emily,Australia,1989,indie,False,Oceania
6319,Team Fractal Alligator,France,1993,indie,False,Europe
6320,Team Fuve,USA,2018,indie,False,America
6321,Team Jolly Roger,Australia,2007,indie,False,Oceania
6322,Team KL Studio,Russia,2010,indie,False,Europe
6323,Team LAZERZ,Sweden,2008,indie,False,Europe
6324,Team Monumental,USA,2011,indie,False,America
6325,Team Nassanttion,USA,2007,indie,False,America
6326,Team ParaLily,Japan,1987,indie,True,Asia
6327,Team Paw,Poland,2010,indie,False,Europe
6328,Team Pengdustry,Japan,1998,indie,False,Asia
6329,Team R.P,Germany,2018,indie,False,Europe
6330,Team RUN,UK,2015,mid,False,Europe
6331,Team SNEED,USA,2003,mid,False,America
6332,Team SolEtude,UK,2001,indie,False,Europe
6333,Team Sometimes Y,UK,2022,indie,False,Europe
6334,Team Spicy Bubble,Japan,1988,indie,False,Asia
6335,Team Syukino,Japan,2009,indie,False,Asia
6336,Team Terrible,Japan,1997,indie,False,Asia
6337,Team Vivat,Poland,1978,indie,False,Europe
6338,Team Waifu,Germany,1977,indie,False,Europe
6339,Team Woodsalt,USA,1996,indie,False,America
6340,Team Wulinshu,France,1983,indie,True,Europe
6341,Team Yokkyufuman,UK,2012,indie,False,Europe
6342,Team17,Sweden,1993,mid,False,Europe
6343,Team17 Digital,USA,2000,mid,False,America
6344,Team17 Digital Ltd,Sweden,1991,mid,False,Europe
6345,Team2Bit,Japan,2014,indie,False,Asia
6346,TeamNPC,USA,2015,indie,False,America
6347,TeamNova,Poland,1992,indie,True,Europe
6348,Teatime Research Ltd.,Japan,2015,indie,False,Asia
6349,Teawork Dev,Japan,2009,indie,False,Asia
6350,Tech Dream,Russia,1975,indie,False,Europe
6351,Tech Skull Studios,USA,1987,indie,False,America
6352,TechRoar,Japan,1986,indie,False,Asia
6353,"TechVillage Co., Ltd.",Australia,1979,indie,False,Oceania
6354,Techie,France,2015,indie,False,Europe
6355,TechieMay,USA,2002,indie,False,America
6356,Techland Publishing,France,2000,mid,False,Europe
6357,Technology and Creativity Limited,Japan,2005,indie,False,Asia
6358,Teddy Baker,USA,2019,indie,False,America
6359,Teebowah Games,UK,2003,indie,False,Europe
6360,Tegridy Made Games,UK,2019,mid,False,Europe
6361,Tehawar,Germany,1981,mid,False,Europe
6362,"Telophase Studios, LLC",Sweden,1987,indie,True,Europe
6363,Teltamo,USA,2022,indie,False,America
6364,Temel KIRCI,France,2008,indie,False,Europe
6365,Ten Percent Red,USA,1985,indie,False,America
6366,Tender Troupe,Sweden,1978,indie,False,Europe
6367,Teneke Kafalar Spotlight,Japan,1979,indie,False,Asia
6368,TenkaiGames,UK,1999,indie,False,Europe
6369,Tensei Games,USA,1977,mid,False,America
6370,Tenshisjv,USA,1993,indie,False,America
6371,Tensori,Poland,1990,indie,False,Europe
6372,Teradile,Japan,1988,indie,False,Asia
6373,Terapoly,Australia,1999,indie,False,Oceania
6374,Terek Gaming,USA,1992,indie,False,America
6375,Terfilis,USA,1978,indie,False,America
6376,"Termeno, s.r.o.",USA,2004,indie,False,America
6377,Tero Lunkka,USA,2004,aaa,False,America
6378,Terror Dog Studio,Sweden,1985,indie,False,Europe
6379,Terror Works,USA,1982,indie,True,America
6380,Terry Brash,Japan,2013,indie,True,Asia
6381,Teveru,France,2005,indie,False,Europe
6382,That's Nice Games,Australia,2009,indie,False,Oceania
6383,ThatSonicGamer,Canada,2016,indie,False,America
6384,Thatcher Productions,USA,1997,mid,False,America
6385,The  Spoon Solutions,USA,2015,indie,False,America
6386,The Behemoth,Japan,1996,mid,False,Asia
6387,The Black Sea Pirates,UK,1998,indie,False,Europe
6388,The Bueno Interactive,USA,1989,indie,False,America
6389,The CETERIS Paribus Project,USA,2015,indie,False,America
6390,The Dark Climb Team,Canada,2015,indie,False,America
6391,The Deepening Studios,Canada,1992,indie,False,America
6392,The Elsewhere Company,Sweden,1980,indie,False,Europe
6393,The Fake World VR Band,USA,2012,indie,False,America
6394,The Farm 51,Canada,2012,indie,False,America
6395,The Feature Creep,USA,2005,mid,False,America
6396,The Game Production Company,Germany,2000,indie,False,Europe
6397,The Generalists,USA,1977,indie,False,America
6398,The Gmath,USA,1988,indie,False,America
6399,The Grand Street Studios,Sweden,1976,indie,False,Europe
6400,The I love Company,Poland,1986,indie,True,Europe
6401,The Idea Software,Japan,1977,indie,True,Asia
6402,The Indie Forge,USA,2004,indie,False,America
6403,The Iterative Collective,USA,1997,mid,False,America
6404,The Jaywalk CEO,Canada,2014,indie,False,America
6405,The Last Anatolians Studio,USA,2020,indie,False,America
6406,The Local Group,Japan,2008,indie,False,Asia
6407,The Lonely Dane,USA,2005,indie,False,America
6408,The Lonely Developer,USA,2015,indie,False,America
6409,The Lost Condor Dev,USA,1997,indie,False,America
6410,The MIX Games,USA,1986,indie,False,America
6411,The Mad Cete,Australia,2018,indie,False,Oceania
6412,The Mars Society,USA,1978,indie,False,America
6413,The Mojo Collective,Russia,1991,indie,False,Europe
6414,The Naughty Captain,Australia,2015,indie,False,Oceania
6415,The Necklace of Blood,USA,2019,indie,False,America
6416,The Original Jöges & Affiliates,Japan,2019,indie,False,Asia
6417,The Periodic Group,USA,1998,indie,False,America
6418,The Planar Danse,UK,2019,indie,False,Europe
6419,The Pleasure Warlock,USA,1995,indie,False,America
6420,The Quantum Astrophysicists Guild,Russia,2005,indie,False,Europe
6421,The Reef Production Co.,USA,2003,mid,False,America
6422,The Revills Games,UK,1981,indie,True,Europe
6423,The Sexy Chinaman,Germany,1981,indie,False,Europe
6424,The Shoebox Diorama,Poland,2004,mid,False,Europe
6425,The Singh Studios,Sweden,1989,indie,False,Europe
6426,The Streets Network,USA,1996,indie,False,America
6427,The Sun Will Rise Team,UK,1987,indie,False,Europe
6428,The Two Killer,Japan,1979,indie,True,Asia
6429,The Upper Deck Company,Russia,2000,indie,False,Europe
6430,The Voices Games,Germany,2002,indie,False,Europe
6431,The Wall Productions Inc.,Australia,1994,indie,False,Oceania
6432,The Worst Man Ever,Japan,1990,indie,False,Asia
6433,TheFifthWaffle,France,1994,indie,False,Europe
6434,TheGamePublisher.com,Germany,1987,mid,False,Europe
6435,TheGamesFortress,USA,1986,mid,False,America
6436,TheGreenSquier,UK,2003,indie,False,Europe
6437,TheGrungeStudios,Germany,2011,indie,False,Europe
6438,TheMasterGames,Japan,2005,mid,False,Asia
6439,ThePopBox Inc,USA,2011,indie,False,America
6440,TheRealBigMushroom,UK,1999,indie,True,Europe
6441,TheShortAndTheTall,Canada,2017,indie,False,America
6442,TheSirFM,France,2022,indie,False,Europe
6443,The_NerdyBirdy,USA,2018,indie,False,America
6444,Theera,Sweden,1997,indie,False,Europe
6445,Themes_Daly,Australia,2018,indie,False,Oceania
6446,Theodor Niklas,France,1979,indie,False,Europe
6447,Theory Studios,Australia,1981,indie,False,Oceania
6448,Therefore Games,Australia,2021,indie,False,Oceania
6449,Thermite Games,Canada,1984,mid,False,America
6450,Therris Studios,France,2006,indie,False,Europe
6451,Thiago Cesário Machado,USA,2020,mid,False,America
6452,"Thiemo Bolder, ONEMANGAMES",USA,1980,indie,False,America
6453,Think Ten Media Group,Australia,2013,indie,False,Oceania
6454,ThinkFast Studio,UK,2018,indie,False,Europe
6455,Thinking of Cremation?,USA,2007,indie,False,America
6456,Third Sphere Game Studios,USA,1983,indie,False,America
6457,Thomas Dhaussy,Australia,2012,indie,False,Oceania
6458,Thomas K. Young,Sweden,1976,indie,False,Europe
6459,Thomas Waterzooi,Germany,2007,indie,False,Europe
6460,Thomas Weaver Games,Canada,2021,indie,False,America
6461,"Thoughtquake Studios, LLC",USA,1987,indie,True,America
6462,Thousand Games,Sweden,2009,indie,False,Europe
6463,Threax Software,Australia,2015,indie,False,Oceania
6464,Three Flip Studios,USA,1987,indie,False,America
6465,Three Guys Game Studio,Germany,2001,indie,False,Europe
6466,Three Spot Games,Japan,1978,indie,False,Asia
6467,Threear.Vision,Sweden,2006,indie,False,Europe
6468,Threehaw Company Ranch,France,1990,indie,False,Europe
6469,Thricefold Studios,USA,2019,indie,False,America
6470,ThroneLab,Canada,2004,indie,False,America
6471,Throwback Entertainment,USA,2009,mid,False,America
6472,Thulfekar Issam Alshreese,USA,1976,indie,False,America
6473,Thulu Games,USA,1994,indie,False,America
6474,Thumbsucker Studio,France,1983,indie,False,Europe
6475,ThunderFeet Productions,USA,1994,indie,False,America
6476,Thunderbox Entertainment,USA,2021,indie,False,America
6477,Thunderful Publishing,USA,1996,indie,False,America
6478,Thylacine Studios LLC,Canada,2010,indie,False,America
6479,TiMi Studio Group,USA,1994,indie,False,America
6480,Tiam Games,Germany,1984,indie,False,Europe
6481,Tian Jagodic,Japan,1988,indie,False,Asia
6482,Ticking Candle LLC,Poland,1986,indie,False,Europe
6483,Tickinteractive Technology,USA,2017,indie,False,America
6484,Ticklersoft,Poland,2004,indie,False,Europe
6485,Tiger Collins,UK,1992,indie,True,Europe
6486,TigerQiuQiu,Russia,2014,indie,False,Europe
6487,Tigerish Games,Poland,1991,indie,False,Europe
6488,Tim Veletta,Australia,2002,indie,False,Oceania
6489,TimberFilms,USA,1983,indie,False,America
6490,Time To Kill,Poland,2000,indie,False,Europe
6491,TimeMachine,UK,1982,indie,False,Europe
6492,TimeTravel_1,USA,2005,indie,False,America
6493,Timebat Studio,Japan,1990,indie,False,Asia
6494,Timecode DS Ltd.,France,2015,indie,False,Europe
6495,Timon Herzog,UK,2016,indie,False,Europe
6496,Timothy Findling,Canada,1995,indie,True,America
6497,Timothy Horton,USA,2003,indie,False,America
6498,Timothy Vincent,UK,2008,indie,False,Europe
6499,Tin Man Games,Japan,2001,indie,False,Asia
6500,Tindie Game Studio,Japan,1994,indie,False,Asia
6501,Tiny Battle Publishing,Germany,1990,indie,False,Europe
6502,Tiny Castle Games,Japan,1977,indie,False,Asia
6503,Tiny Colossus,Russia,1987,indie,False,Europe
6504,Tiny Magicians,USA,1986,indie,False,America
6505,Tiny Roar,Sweden,1983,indie,False,Europe
6506,Tiny Tiger Games,UK,1993,indie,False,Europe
6507,Tiny Token Games Inc,Russia,2009,indie,False,Europe
6508,Tiny Utopia,UK,1975,indie,False,Europe
6509,TinyHat Studios,Sweden,1990,indie,False,Europe
6510,TinyMindz,Japan,2019,indie,False,Asia
6511,Tinymoon,UK,1981,indie,False,Europe
6512,Tired Tortoise Tribe,USA,2016,indie,False,America
6513,Titanium Game Studios,France,1977,indie,False,Europe
6514,Titanomachy Studios,USA,2004,indie,False,America
6515,Tizona Interactive,Germany,2017,indie,False,Europe
6516,Tkotori,USA,1985,indie,False,America
6517,Tlakali Game Studio,Japan,2016,indie,False,Asia
6518,Tlön Industries,Russia,2008,indie,False,Europe
6519,Toasted Games,Germany,2020,indie,True,Europe
6520,Tobacom,USA,2004,indie,False,America
6521,Tobop Productions,USA,2003,indie,False,America
6522,Toby Holloway,Canada,1995,indie,False,America
6523,ToddFeimanGames,Japan,1996,indie,False,Asia
6524,Todist,Poland,1975,indie,False,Europe
6525,Tofu Interactive,USA,2003,indie,False,America
6526,Toge Productions,Japan,1991,mid,True,Asia
6527,Tolga Yurtsev,Germany,2017,indie,False,Europe
6528,Tom Ellström Johansson,Russia,2009,indie,False,Europe
6529,Tom's Feral Cat Games,USA,2011,indie,False,America
6530,TomCGames,Poland,1991,indie,False,Europe
6531,TomasJPereyra,France,1999,indie,False,Europe
6532,Tomasz Banaś,Russia,1977,indie,False,Europe
6533,Tomislav Kadežabek,Germany,2004,indie,False,Europe
6534,Tomoki,UK,2001,indie,False,Europe
6535,Tomorrow Corporation,Germany,1983,indie,False,Europe
6536,Tonado Games,Sweden,1990,indie,False,Europe
6537,Tong Li Publishing Co.,UK,2001,indie,False,Europe
6538,Tonguç Bodur,UK,1975,mid,False,Europe
6539,Tonye Amienyo,UK,2009,indie,True,Europe
6540,Too Moose Games,Poland,2008,indie,False,Europe
6541,TooIzzi Games,Japan,1975,mid,False,Asia
6542,ToolGame,USA,1996,indie,False,America
6543,Toolkitz Games,Japan,1984,indie,False,Asia
6544,TootSuite Games,UK,2008,indie,False,Europe
6545,Top Games,France,2021,indie,False,Europe
6546,Top Hat Curios & Oddities,France,1978,mid,False,Europe
6547,"Top Hat Studios, Inc.",Australia,1975,indie,False,Oceania
6548,TopHouse Publishing,USA,2009,indie,False,America
6549,TopView Studio,Russia,2011,indie,False,Europe
6550,TopWare Interactive ACE,Sweden,1988,indie,False,Europe
6551,TopazShrine,Germany,1999,indie,False,Europe
6552,Toplitz Productions,UK,1982,indie,False,Europe
6553,Topware Interactive,USA,2019,indie,False,America
6554,Torress Studios,Germany,2010,indie,False,Europe
6555,Tortuga Team,USA,2018,indie,False,America
6556,Toster12D3,Japan,1983,indie,False,Asia
6557,Total Eclipse,USA,2019,indie,False,America
6558,Touhou neko mini,Poland,1984,indie,False,Europe
6559,Touz,UK,1996,indie,False,Europe
6560,Towel Game Studio,Poland,1994,indie,False,Europe
6561,Tower Studio,Canada,1999,indie,False,America
6562,Tower Up Studios,Germany,2015,indie,False,Europe
6563,TowerOneGames,Japan,2016,indie,False,Asia
6564,Towndarktales,UK,2013,indie,False,Europe
6565,Tranquility games,France,2022,mid,False,Europe
6566,Transfusion Group,USA,1998,indie,False,America
6567,Transient Games,Japan,2004,indie,False,Asia
6568,Transolar Games,USA,2007,indie,False,America
6569,Traptics,USA,2016,indie,False,America
6570,Trash Vomit Studios,Japan,2013,mid,False,Asia
6571,Travellin Cats,Japan,2017,indie,False,Asia
6572,TraxxGames,UK,2010,indie,False,Europe
6573,Treasure Boy,USA,2019,indie,False,America
6574,Treasure Coast Games,Germany,1980,indie,False,Europe
6575,TreeNutsGames,Germany,2017,indie,False,Europe
6576,Treexy,Australia,2018,indie,False,Oceania
6577,Trevor Sorensen,Sweden,1994,indie,False,Europe
6578,Triadne,Japan,1995,indie,False,Asia
6579,Tribal-Storm,USA,1977,indie,False,America
6580,Tribus Games Indie,Germany,2007,mid,False,Europe
6581,Trick27 Studios Limited,Canada,1981,indie,False,America
6582,Triggerfish Studios,Poland,2009,indie,False,Europe
6583,Triiodide Studios,USA,2014,indie,False,America
6584,Trion Worlds,Japan,1985,indie,False,Asia
6585,Triority Interactive Novels,UK,2008,indie,False,Europe
6586,TripleBrick,Canada,1992,indie,False,America
6587,TripleRam Games,USA,1977,indie,False,America
6588,TripleSky,USA,1986,indie,False,America
6589,Tripleducks studio,Russia,2000,indie,False,Europe
6590,"Tripp, LLC",Germany,1976,indie,False,Europe
6591,Triskell Interactive,Japan,1986,indie,False,Asia
6592,Trite Games,Poland,2010,indie,False,Europe
6593,Triverske,USA,2004,indie,False,America
6594,Troglobytes Games,USA,2006,indie,False,America
6595,Trophy Games,USA,2017,mid,False,America
6596,Tropical Games,UK,1995,indie,False,Europe
6597,Troyd Games,France,2014,indie,False,Europe
6598,True Ant Games,UK,2019,indie,False,Europe
6599,True Nightmare,Sweden,2001,mid,False,Europe
6600,True Seria,Canada,2010,indie,False,America
6601,Trueyuna Technology Co. Ltd.,Poland,2021,indie,True,Europe
6602,Tryzna83,USA,2019,indie,False,America
6603,Tsadriu Games,USA,1988,indie,False,America
6604,Tsu-ki,USA,2020,indie,False,America
6605,Tsukuyomi,France,2018,mid,False,Europe
6606,TuanisApps,Japan,1977,indie,True,Asia
6607,Tubby Turtle Studios,Australia,1997,indie,False,Oceania
6608,Tuckfard Games,Canada,2000,indie,False,America
6609,Tunermaxx Media GmbH,Japan,1983,indie,False,Asia
6610,Tupãpo Games,USA,2002,indie,False,America
6611,Turbo Button,Sweden,2005,indie,False,Europe
6612,TurnVex,Sweden,1993,mid,False,Europe
6613,Turntable Games,Japan,2004,indie,False,Asia
6614,Turtle game,Australia,1978,indie,False,Oceania
6615,TurtleFox Games,Germany,1996,indie,False,Europe
6616,Tuwaiq Studio,France,2013,indie,True,Europe
6617,Twelve Tiles,France,2018,indie,False,Europe
6618,Twin Sails Interactive,Canada,2001,indie,False,America
6619,Twin Software Studio,France,1994,indie,False,Europe
6620,Twin Squid Ltd,Canada,2007,indie,True,America
6621,Twin Vault Games,USA,1983,indie,True,America
6622,Twin-Stick,USA,1987,indie,True,America
6623,TwinDrills,Russia,2011,indie,False,Europe
6624,Twisted Jenius,UK,1990,indie,False,Europe
6625,Twisted Ramble Games UG (haftungsbeschränkt),Russia,2002,indie,False,Europe
6626,Twisted Shell Games,Russia,1986,indie,False,Europe
6627,Two Brain Games,Poland,1999,indie,False,Europe
6628,Two Clusters,Japan,2021,indie,False,Asia
6629,Two Desperados,USA,2007,indie,False,America
6630,Two Parks,UK,1999,indie,False,Europe
6631,Two Slash Nine Games,UK,2021,indie,False,Europe
6632,Two Star Games,Russia,1992,indie,False,Europe
6633,Two Tribes,Japan,2008,indie,False,Asia
6634,Two friends,UK,2007,indie,False,Europe
6635,Two tangerine slices,USA,1978,indie,False,America
6636,TwoBros,UK,1991,indie,False,Europe
6637,TwoGen Software,USA,1990,indie,False,America
6638,TwoShoedGames,Japan,2007,indie,False,Asia
6639,TwoSoulFox Studios,Germany,2015,indie,False,Europe
6640,TwoWizards,Japan,1993,indie,False,Asia
6641,Tydecon Games,USA,1982,indie,False,America
6642,Tygrak,UK,1977,indie,False,Europe
6643,Tyler C.,Russia,1988,indie,False,Europe
6644,Tyler M Richardson,Japan,2002,mid,False,Asia
6645,Tyler McDermott,UK,1981,indie,False,Europe
6646,Tymedust Games,Germany,2012,indie,False,Europe
6647,TypeEh Studios,USA,2009,indie,False,America
6648,Tyrannical Studios,Poland,1998,indie,False,Europe
6649,Tyrant Games,UK,2011,indie,False,Europe
6650,Tyre Bytes LLC,USA,2008,indie,False,America
6651,U-TAD,France,1990,indie,False,Europe
6652,U24 Solutions,France,1993,indie,False,Europe
6653,UCMGames,France,2004,indie,False,Europe
6654,UCSC Games,Sweden,2021,indie,False,Europe
6655,UD,Japan,1981,indie,False,Asia
6656,UDAGameLab,UK,2019,indie,False,Europe
6657,UF Games,USA,1987,indie,False,America
6658,UFO Interactive Games,Poland,2009,indie,False,Europe
6659,UI-Games,USA,2012,indie,False,America
6660,ULLUCUS HEAVEN Inc.,France,2003,indie,False,Europe
6661,ULTRA ULTRA,USA,2018,indie,False,America
6662,ULTRANOVA Entertainment,Russia,2005,indie,False,Europe
6663,UMKA Games,France,2015,indie,False,Europe
6664,UNAmedia,Japan,2019,indie,False,Asia
6665,UNIKAT Label,Germany,1988,indie,False,Europe
6666,UNIOCS,UK,2000,indie,False,Europe
6667,UNITED COMMAND INTERNATIONAL,USA,2008,indie,False,America
6668,UPCELL TELEKOMUNIKASYON LIMITED SIRKETI,Russia,1999,mid,False,Europe
6669,UPLAY Online,Canada,2008,indie,False,America
6670,UPandQ,Germany,1987,mid,False,Europe
6671,UQAT - Création et nouveaux médias,France,2015,indie,False,Europe
6672,URUS GAMES,Canada,2019,mid,False,America
6673,USC Games,Germany,1977,mid,False,Europe
6674,"USERJOY Technology Co.,Ltd.",USA,1995,indie,False,America
6675,UTW Team,USA,2001,indie,True,America
6676,UZURA STUDIO,UK,2006,indie,False,Europe
6677,Uberbax Gaming,USA,2015,indie,False,America
6678,Ubisoft,Germany,1994,aaa,False,Europe
6679,Ubisoft Entertainment,France,2009,mid,False,Europe
6680,Ugamehome,Australia,2002,indie,False,Oceania
6681,Ugly Unicorn,UK,1981,indie,False,Europe
6682,Ugly Zebra Interactive,UK,1980,indie,False,Europe
6683,UglyBaby Games,Japan,1990,indie,False,Asia
6684,Ui.e,USA,2008,indie,False,America
6685,Uki Uki Lab,USA,2012,indie,False,America
6686,Ulimworks,USA,2022,indie,False,America
6687,UltimaMaxima,Russia,1991,indie,False,Europe
6688,Ultimate Games,Canada,1987,indie,False,America
6689,Ultimate Games S.A.,UK,2008,mid,False,Europe
6690,Ultimo Ratio Games,Russia,1993,indie,False,Europe
6691,Ultra Runaway Games,Poland,1979,indie,False,Europe
6692,Ultraviolet Design,Russia,1986,indie,False,Europe
6693,Umami Games,Japan,1988,indie,False,Asia
6694,Umbrelloid,Sweden,1993,indie,False,Europe
6695,Umix Studios,Japan,2001,indie,False,Asia
6696,Unbound Creations,Japan,1978,indie,False,Asia
6697,Uncasual Games,USA,1991,indie,False,America
6698,UncleScrooge,Australia,1983,indie,False,Oceania
6699,Undead Turtle,USA,1999,indie,True,America
6700,Underdog Games,France,2006,indie,False,Europe
6701,Underdogz,Poland,1992,indie,False,Europe
6702,Undermog Games,USA,2001,indie,True,America
6703,Undervolta,France,2022,indie,False,Europe
6704,Undying Joy,Australia,1990,indie,False,Oceania
6705,Unhexigon,UK,1979,indie,False,Europe
6706,UnholY CreatioN,France,2012,mid,False,Europe
6707,UniTemp恒温,France,2006,indie,True,Europe
6708,Unified_Kings,USA,1984,indie,False,America
6709,Unight LLC,Canada,1980,indie,False,America
6710,Unigine Corp.,France,2021,indie,False,Europe
6711,Unikware,UK,1981,indie,False,Europe
6712,Unique Records,France,2017,indie,False,Europe
6713,UniqueGames Publishing GmbH,Japan,1977,mid,False,Asia
6714,United Independent Entertainment,Russia,2017,aaa,False,Europe
6715,UnitedIndie,UK,1999,indie,False,Europe
6716,Universidad de Almería,Sweden,1984,indie,False,Europe
6717,Unk games,Australia,1996,indie,False,Oceania
6718,Unknown Worlds Entertainment,Japan,1985,indie,False,Asia
6719,Unnulltor Studio,Sweden,2021,indie,False,Europe
6720,Unphysical Machinery,Russia,1990,indie,True,Europe
6721,Unreal Life Project,UK,1979,indie,False,Europe
6722,Unseen Interactive,Australia,2014,indie,True,Oceania
6723,Unstoppable Studio,USA,2016,indie,False,America
6724,Untold Backrooms Stories,France,2005,indie,False,Europe
6725,Untold Games,France,1987,indie,False,Europe
6726,Untold Tales,Japan,1977,mid,False,Asia
6727,Unusualsoft,UK,2017,mid,False,Europe
6728,Up Down Play Studio,UK,1997,indie,False,Europe
6729,Uplifting Goat LLC.,Japan,2012,indie,False,Asia
6730,Upturn Games,Germany,1984,indie,False,Europe
6731,Urban Isotope,Sweden,2014,mid,False,Europe
6732,Urban Wolf Games Inc.,Japan,2008,indie,False,Asia
6733,Uridium,Germany,1977,indie,True,Europe
6734,Useless Arts,UK,1998,indie,False,Europe
6735,UtatoraDeveloper,Australia,1987,indie,False,Oceania
6736,Utopia Dream Entertainment Alliance (Pty) Ltd - South Africa,USA,2014,indie,False,America
6737,Utopian World of Sandwiches,Australia,2000,indie,False,Oceania
6738,Utopos Games,USA,2018,indie,False,America
6739,Utsukushii Games,UK,2004,mid,False,Europe
6740,Uzura Studio,UK,1981,mid,False,Europe
6741,Uğur ÇELİK,UK,1996,indie,False,Europe
6742,V-Nova Studios,Poland,1997,indie,False,Europe
6743,V. Chuvilin,Japan,2014,mid,False,Asia
6744,VALOFE,Russia,2016,mid,False,Europe
6745,VASYL LIUBEZHANIN,Germany,2000,indie,False,Europe
6746,VD Games,Japan,2022,indie,False,Asia
6747,VDO Games,USA,1987,indie,False,America
6748,VESALII COMPUTER SYSTEMS & COMMUNICATION EQUIPMENT SOFTWARE TRADING,USA,1991,mid,False,America
6749,VEWO Interactive Inc.,USA,1990,indie,False,America
6750,VILQ,Germany,1977,indie,False,Europe
6751,"VIRTUA WORLDS, LLC",Poland,2005,indie,False,Europe
6752,VIRTUAL REALITY LABORATORY DV,USA,1990,indie,False,America
6753,VISON STUDIOS,USA,2012,indie,False,America
6754,VITALII HOLIEV,Canada,1980,indie,False,America
6755,VIWESA GAMES,Australia,1984,indie,False,Oceania
6756,VR Factory,Australia,1984,indie,False,Oceania
6757,VR IMAGINATORS.inc,USA,1984,indie,False,America
6758,VR-EXODUS,Germany,2018,mid,False,Europe
6759,VRA-Games,Australia,1982,indie,False,Oceania
6760,VRAL Games,Canada,1983,indie,False,America
6761,VRANI inc.,Sweden,1994,indie,False,Europe
6762,VRKiwi,USA,2013,mid,False,America
6763,VRLive,USA,1976,indie,False,America
6764,VRXtreme Games,Canada,2019,indie,False,America
6765,VRillAR,USA,1987,mid,False,America
6766,VTDevelopers,Germany,2013,indie,False,Europe
6767,Vacation Game Studio,France,1985,indie,False,Europe
6768,VactoR,USA,1978,indie,False,America
6769,Vadjra,Poland,2011,indie,False,Europe
6770,Vagabond Dog,Sweden,1996,mid,False,Europe
6771,Vaka Game Magazine,USA,1995,mid,False,America
6772,Valentware Games LTD,USA,2006,indie,False,America
6773,Valiant Game Studio,USA,1992,indie,False,America
6774,Valkeala Software,Canada,1992,mid,False,America
6775,Valkyria Games,Japan,1999,indie,False,Asia
6776,Valkyrie 27,Sweden,2009,indie,False,Europe
6777,Valkyrie Games,Sweden,2013,indie,False,Europe
6778,Valkyrie Initiative,Japan,1998,indie,False,Asia
6779,Valorware,USA,1992,indie,True,America
6780,Valsidalv N,USA,2016,indie,False,America
6781,Van Veen Productions,Germany,2000,indie,False,Europe
6782,Van der Veer Games,Sweden,1999,indie,False,Europe
6783,Vanilla Cookys,Japan,1987,indie,False,Asia
6784,Vanimals,Canada,1996,indie,False,America
6785,Vantan Game Academy,Poland,1985,indie,False,Europe
6786,VarStudio,Japan,1987,indie,False,Asia
6787,VaragtP,Germany,1993,indie,False,Europe
6788,Various Tuesdays,Germany,2009,indie,False,Europe
6789,Varstep Studios,Canada,2004,indie,False,America
6790,Varvarik,Canada,1986,indie,False,America
6791,Vast Network,USA,2007,indie,False,America
6792,Vault Interactive,USA,1985,indie,False,America
6793,"Vblank Entertainment, Inc.",USA,1985,indie,False,America
6794,Vector Code,Poland,1987,indie,False,Europe
